,principal component 1,principal component 2,principal component 3,principal component 4,P. Habitable Class,principal component 5,principal component 6,principal component 7,principal component 8,principal component 9,principal component 10,principal component 11,principal component 12,principal component 13,principal component 14,principal component 15,principal component 16,principal component 17,principal component 18,principal component 19,principal component 20,principal component 21,principal component 22
2669,-2.033456462,0.208722531,0.338774139,0.355082634,0,-0.662497358,-0.018453751,0.089254975,0.155722111,0.341448556,-0.522115395,0.382070584,-0.229822472,0.724985045,-0.242400838,0.810149678,-0.026277618,0.096772562,-0.558628454,-0.229688233,-0.147784955,-0.0240019,0.256656899
2670,-1.071019055,-0.310409806,-0.039049338,-0.008389678,0,-0.482796525,-0.544114107,-1.097528083,-0.473248599,0.607666632,0.195106408,0.380856904,-0.070758766,0.599904423,-0.041630669,0.485054417,0.376505493,-0.169950601,0.605043503,0.200805613,0.22576321,-0.208071696,0.070016612
2671,-1.831317008,-0.445538161,0.097708911,0.601436447,0,-0.292724357,-0.265721178,-0.545234723,-0.263940589,0.659091699,0.226868583,0.331458278,-0.196701461,1.161776751,-0.028487059,0.505796329,-0.082983934,0.1420441,-0.527687458,-0.146682522,-0.106601601,-0.050573606,0.159914851
2672,-1.470062811,0.008989379,0.115443818,0.056219194,0,-0.648261786,-0.455936262,-0.993441919,-0.317099469,0.291520129,-0.116154365,0.108720362,0.025130784,-0.047873653,-0.13698202,0.594115394,0.323436221,-0.143590913,0.887176353,0.286246573,0.381955977,-0.285561458,0.054601133
2673,-1.752639752,-0.584792505,0.133679476,0.586902869,0,-0.307418086,-0.314090841,-0.645371925,-0.286257702,0.623380193,0.250476294,0.430436079,-0.258440013,1.381276435,-0.004808475,0.379721247,-0.055634108,0.23538028,-0.487421022,-0.183599619,-0.076368561,-0.064773798,0.164249813
2674,-0.914156004,-1.356968758,-0.473605997,0.230183276,0,0.11765117,-0.415299054,-1.271105497,-0.612245872,0.742433365,0.007758222,-0.311465049,0.1973462,-0.46932771,0.090749951,0.744537558,0.062292706,-0.746375832,0.729790414,0.010836695,0.311332246,-0.421039317,-0.29603771
2675,-0.883491256,-1.161790425,-0.248644246,0.182357867,0,-0.18527676,-0.577594741,-1.56179565,-0.63688833,0.597279555,0.216501048,-0.019727048,0.09954906,0.004831971,-2.49E-05,0.606283635,0.392721363,-0.474208507,0.7682195,0.21840985,0.242540441,-0.1748187,-0.025122393
2676,-1.729362958,-1.174654928,-0.121279365,0.122024678,0,0.381399406,0.372304458,0.253333345,-0.057174124,-0.136419472,-0.032064583,1.20132594,-0.080446677,-1.009318435,-0.237002407,0.78110182,-0.324049042,-0.088568407,-0.605340195,0.068115792,-0.258319946,0.137900497,0.101010739
2677,-0.683460586,-3.643380108,-0.508708092,-0.635011978,0,1.902254269,0.263463677,-0.357335204,-0.31700887,-1.834885052,0.935351038,1.480454161,0.033291843,-1.126599901,0.051825787,1.930297548,-0.315279336,-1.055588989,0.648475586,0.094263595,0.410576293,-0.189230318,-0.114006607
2678,-2.163213272,-0.24705533,0.299465571,0.479466214,0,-0.48568163,-0.114759074,0.060905943,0.115060218,0.400813012,-0.117735225,0.785226343,-0.282198774,1.017915763,-0.480622526,0.190910667,0.436345224,0.436304461,-0.493421039,-0.148684474,-0.171292557,0.230976785,0.38012509
2679,-2.146885375,-0.732026296,0.195211429,0.529219272,0,-0.318125824,-0.171130251,-0.121773208,0.032157736,0.511942297,-0.113892445,0.715204009,-0.275261529,1.052399516,-0.44883888,0.163141219,0.47306068,0.371883556,-0.463020485,-0.163686784,-0.197188679,0.235450333,0.350099941
2680,-1.824563992,-1.577538909,-0.062959201,0.749043237,0,0.134856436,-0.284395963,-0.611673751,-0.330248941,0.81572647,0.451209032,0.644752328,-0.239823703,1.357807196,-0.247240811,-0.014673133,0.282004921,0.251586345,-0.490053499,-0.148230418,-0.255249159,0.208192318,0.171896088
2681,-2.650678256,1.3557782,0.720727178,0.842355411,0,-0.34974718,-0.048952194,1.117295587,0.774359722,-1.667433004,1.02984823,-1.248731231,-0.011474797,1.261599381,-0.240514331,-0.714527762,0.957554796,-0.006713147,0.168033511,-0.148320363,-0.011070549,0.108586796,0.272881012
2682,-1.38349818,-1.363943763,-0.013339734,-0.070115539,0,-0.365907034,-0.359553578,-0.870178449,-0.143465254,0.443535688,-0.827708471,0.06585321,-0.053296937,0.012970647,-0.356978896,0.811758529,0.74491017,-0.455530319,0.894694048,-0.149492322,0.365104866,-0.337655011,0.12032365
2683,-1.777862295,-0.272470029,0.059871127,0.421908782,0,-0.306917744,-0.046222616,-0.236337382,-0.140853198,0.734407531,-0.319591168,0.066184553,-0.082241859,0.338873088,0.000463681,0.702587837,-0.351217434,-0.153639822,-0.627425715,-0.250692235,-0.125443527,-0.129014362,0.097686827
2684,-1.062716284,1.76867994,0.262841398,0.032444686,0,-1.090924201,-0.620359285,-1.092380252,-0.423159995,-0.04949869,0.580083783,0.442721574,-0.009624367,0.138703321,0.083414479,0.227794695,0.023759699,0.285142981,0.863623222,0.621592167,0.357974434,-0.13763179,-0.094262765
2685,-1.869568198,-1.947689501,-0.135310627,0.755944778,0,0.286098026,-0.259015526,-0.707703244,-0.330747617,0.776016041,0.14910024,0.297158787,-0.239579748,1.487158113,-0.082468229,0.709709437,0.016430012,-0.126346531,-0.482566955,-0.290647499,-0.241366615,-0.070652103,0.117360857
2686,-2.179294067,-1.520578909,0.154056611,0.326863917,0,-0.309490315,-0.047424301,-0.076500083,0.291246903,0.364903247,-1.394628666,0.303709852,-0.323064441,0.681369651,-0.39574432,0.987553605,0.341222172,-0.035876434,-0.459300317,-0.606882484,-0.183050441,-0.109163963,0.262996657
2687,-2.763621925,0.737824744,0.524448475,0.580933969,0,-0.64841998,-0.013681703,0.523227908,0.384614806,-0.2103354,-0.442610338,-0.020018424,-0.174911341,0.570241276,-0.284981559,0.548003508,-0.236973898,0.084386553,0.204480077,-0.103666444,0.398208599,-0.342624105,0.198015185
2688,-1.212793485,-1.929050524,-0.139265251,0.116156356,0,-0.038271331,-0.505449078,-1.671566906,-0.505576191,0.176579352,-0.37011995,0.060909558,-0.005681979,-0.100920746,-0.010127947,0.898069975,0.343253256,-0.425414438,0.958741675,0.262375599,0.062153745,-0.140362415,-0.079922234
2689,-1.331062804,-0.986529678,-0.060198394,0.071233398,0,-0.344757211,-0.454201154,-1.168679861,-0.381039042,0.480282381,-0.335615684,-0.031346635,0.037334059,-0.11148247,-0.119881873,0.638856127,0.376186201,-0.388804713,0.878058986,0.135936213,0.335104181,-0.305071671,0.032683257
2690,-0.955351669,-0.618381068,-0.27213323,0.21508789,0,-0.212984925,-0.545801403,-1.202389435,-0.59693861,0.744342374,0.380784363,-0.045127855,0.083646265,0.223597523,0.039726764,0.341113934,0.225257796,-0.464219831,0.826701176,0.195419226,0.385988098,-0.317375936,-0.086453506
2691,-1.495683517,0.038306792,0.107531068,-0.001629779,0,-0.654592098,-0.367954762,-0.792402604,-0.23567811,0.346499652,-0.263826978,0.048129812,0.058789052,-0.218341581,-0.2243582,0.744406326,0.397390085,-0.250987536,0.823923453,0.161792152,0.420427568,-0.333266993,0.071276528
2692,-1.327223648,0.498354255,0.022687798,0.161733955,0,-0.597801805,-0.493871104,-0.938779813,-0.427795426,0.384651187,0.354937669,0.103497842,0.056928429,0.111348219,-0.022778936,0.431944057,0.145577182,-0.148208636,0.876897415,0.370523338,0.428942413,-0.315183496,-0.057344721
2693,-2.070682608,0.994966049,0.394130756,0.518761067,0,-0.723922716,-0.125597073,-0.351490489,-0.098857261,0.141482635,-0.07200662,0.283629391,-0.112794627,0.246162573,0.091754377,0.736232123,-0.612174245,0.291208982,-0.563281905,0.230847076,-0.227981652,0.047597108,0.079355076
2694,-1.604228937,0.426850696,-0.089813507,0.776595856,0,-0.297159611,-0.220928063,-0.560631076,-0.400088215,0.690088384,0.473345556,0.127046187,-0.053599385,0.525973972,0.21736982,0.51274958,-0.619809035,0.028835723,-0.603706107,0.094138175,-0.208475462,-0.0089799,-0.150936816
2695,-1.417606706,-1.001404493,-0.135987931,0.871637864,0,0.01288657,-0.444887691,-1.074190649,-0.592684675,0.828544129,0.813320686,0.340563046,-0.210120767,1.581696916,0.211544944,0.197083991,-0.269837376,0.09149665,-0.497140491,0.019252056,-0.227737955,0.050810815,-0.002298155
2696,-1.688195533,-1.299458933,-0.149562004,0.690371562,0,0.053097888,-0.208151905,-0.79883635,-0.393800718,0.845795016,0.003643479,0.019364612,-0.07014721,0.570913056,0.074501413,0.721945771,-0.278872336,-0.186078365,-0.629980174,-0.214853389,-0.222734368,-0.07163639,0.005080395
2697,-1.34485621,-2.053843873,-0.223368799,0.279220256,0,0.229350654,-0.517413349,-1.430490597,-0.546144844,0.332614707,0.088708331,0.129269945,-0.061563413,0.581873983,-0.028555775,0.764784049,0.32782863,-0.459744616,1.028353461,0.159488972,0.232121165,-0.319824329,-0.075069868
2698,-1.581894444,-1.398873112,-0.224907575,0.60748146,0,0.096780503,-0.04973534,-0.815180689,-0.377700365,0.852413339,-0.478011621,-0.279505825,0.062657939,-0.35824612,0.183208236,0.956857194,-0.574708053,-0.432688788,-0.719800695,-0.23045003,-0.320134745,-0.088013826,-0.146596211
2699,-1.195417181,-1.648167797,-0.146482374,0.302453812,0,-0.011655154,-0.676114663,-1.664972638,-0.626580146,0.321250868,0.357950466,0.25136235,-0.089741244,0.816654295,0.020401368,0.460911868,0.398400422,-0.230103197,1.02468341,0.326277705,0.216848734,-0.192600361,-0.00545429
2700,-2.158855148,-2.377146241,0.108752513,0.551776752,0,0.055024032,-0.163937517,-0.575844143,0.045978458,0.381862709,-0.962442276,0.485959592,-0.399908666,1.248761436,-0.345658748,1.020125031,0.345731149,0.008602884,-0.393347204,-0.505803755,-0.253843615,-0.056058543,0.32867986
2701,-1.908447547,-0.426026431,0.162868119,0.42358587,0,-0.447856207,-0.066760159,-0.399542915,-0.070636979,0.546745329,-0.593538516,0.129198748,-0.121338524,0.233148115,-0.08159904,0.854877821,-0.194080462,-0.076153783,-0.586600611,-0.125050132,-0.273196701,0.045452481,0.172753101
2702,-1.491172991,0.603328838,0.054311403,0.206577889,0,-0.543941593,-0.438301306,-0.783592476,-0.391114797,0.337621014,0.501946896,0.345936198,0.10962768,-0.293135937,-0.194625634,-0.022292219,0.284102727,0.115782433,0.847426255,0.507696123,0.383743516,-0.102006925,-0.007437804
2703,-3.448891381,5.76163956,1.961106231,0.684137557,0,-0.808253013,0.109736597,2.521433107,1.592588,-3.391664588,0.748765833,-1.142464787,0.087332325,0.122169944,-0.08416437,-0.319745164,-0.197157657,0.412761606,-0.16373035,0.272176482,0.324262918,-0.113064051,0.303993102
2704,-0.985353017,-3.961639656,-0.298206994,-0.570007668,0,1.758659973,0.071312709,-0.606107432,-0.213232662,-2.132505463,0.833948718,1.911824498,-0.297991158,0.369050119,-0.034923926,2.652548221,0.088124631,-0.770087579,0.566631377,0.017178213,0.278361107,-0.244951492,0.120483005
2705,-1.910878482,-1.486586677,-0.039604614,0.585796616,0,0.004167923,-0.219163021,-0.520141029,-0.177789201,0.739147117,-0.239209171,0.223517523,-0.220546378,1.122409463,-0.126238399,0.676950293,0.071285048,-0.108927633,-0.486873177,-0.305876916,-0.209882381,-0.049113387,0.163779469
2706,-1.591568512,-2.306078007,0.009992394,0.022967792,0,-0.125018908,-0.385642037,-0.996734341,-0.057140693,0.158625445,-1.000105328,0.326203458,-0.221493054,0.538839941,-0.524596247,1.117307285,1.091509449,-0.409163005,1.053214321,-0.220866214,0.27176738,-0.267421804,0.195458238
2707,-2.43894547,0.209804774,0.515243973,0.284603276,0,-0.859244175,-0.041731046,0.462935447,0.536871616,-0.154108609,-0.9976051,0.562668519,-0.359463752,0.982736535,-0.450527353,0.926475772,0.301433473,0.297131545,-0.48444747,-0.385481083,-0.007365654,-0.09940605,0.488104756
2708,-1.306316381,-1.139683666,-0.064653434,0.003183678,0,-0.315689863,-0.415960186,-1.138006385,-0.339980186,0.463318421,-0.558289301,-0.065862646,0.033001854,-0.249489039,-0.10688776,0.667887017,0.330790108,-0.4637232,0.889085982,0.101005329,0.313250666,-0.31152222,0.036882625
2709,-2.187817953,1.745266233,0.447968867,0.590899331,0,-0.738029523,-0.18799879,-0.197628353,-0.082413662,-0.122691679,0.216646943,0.365312544,-0.140437016,0.36973666,0.234913361,0.610384239,-0.926110157,0.473436564,-0.493341249,0.339466566,-0.125297952,-0.058242319,-0.083731521
2710,-2.411060801,3.227729032,0.534040458,1.08673307,0,-0.286985826,0.044318203,1.459024496,0.751087363,-1.744047959,1.206444873,-1.802726027,0.185863117,0.578434715,0.179797394,0.008463327,-0.037683263,-0.469125347,-0.031693139,-0.064144859,0.050284648,-0.223046244,-0.241907396
2711,-1.968643473,1.380539035,0.31473392,0.695313238,0,-0.68281219,-0.216060321,-0.426853519,-0.217670111,0.153157679,0.418651399,0.336529255,-0.107119304,0.480385049,0.175597603,0.609250094,-0.687567396,0.398258275,-0.561367563,0.314770218,-0.194265586,0.040211805,-0.059430654
2712,-1.742528208,2.224502755,0.049404224,0.892940061,0,-0.502053386,-0.135386236,0.228853449,-0.147389387,0.350500622,0.848232955,0.305030184,-0.07310794,0.660896663,0.148684011,0.591441559,-0.815888784,0.207256068,-0.670968773,0.058106596,0.01178988,-0.183747283,-0.337142511
2713,-0.289669415,-0.189372804,-0.486960761,0.482510234,0,-0.29263783,-0.881532883,-1.732420127,-0.921365353,0.760438996,1.401947199,0.293088349,-0.010752608,1.041986773,0.200511302,-0.090770599,0.332645946,-0.194390097,0.850117103,0.410234528,0.254586333,-0.05195019,-0.329708097
2714,-1.328688414,-0.184993273,0.085243097,0.011085463,0,-0.675019946,-0.481397371,-1.26892355,-0.3723973,0.267220315,-0.305679988,0.034266833,0.061456302,-0.363816374,-0.056408166,0.598865677,0.280358954,-0.198574795,0.881319607,0.435860841,0.206836773,-0.123774267,0.063459904
2715,-1.969379971,2.394167608,0.091406918,0.739079729,0,-0.429831244,-0.028583212,0.646972169,0.031288299,0.255481882,0.531674762,0.148237389,-0.026798791,0.340798414,0.148204562,0.724226881,-0.976162952,0.032377217,-0.670500528,-0.028277329,0.104954998,-0.324191026,-0.336349531
2716,-2.202236419,1.934445052,0.426169304,0.626626537,0,-0.669358196,-0.186883041,0.015098843,-0.058821837,-0.039209883,0.449186639,0.376425352,-0.136388478,0.605446981,0.177598484,0.617513418,-0.837852566,0.38954246,-0.51157191,0.291912306,-0.02993066,-0.098771483,-0.030724734
2717,-0.435379099,4.394166191,-0.121760636,0.007976016,0,-1.585334011,-0.263009906,0.316375785,0.466179368,-0.874816408,-1.045409358,0.566881553,0.094628485,-1.933552693,0.021253617,1.424430405,-0.406413364,0.071872137,-0.278917536,0.167080547,0.039286753,-0.112017036,-0.43733418
2718,-2.43621013,0.530620463,0.076007906,0.735127192,0,-0.238041036,0.081320069,0.217984936,0.024518016,0.3484001,-0.272483255,-0.588645135,0.126187808,-0.479819829,-0.003264823,0.687613028,-0.754056263,-0.412771222,0.0450728,0.027867845,0.217727627,-0.33131079,-0.151250049
2719,-2.429719582,-1.361196538,0.10732758,0.79953076,0,0.005976043,-0.175803471,-0.526376544,-0.107809037,0.405489374,-0.364124781,-0.314625449,-0.069519357,0.442358082,-0.130837034,0.507793862,-0.149360534,-0.229081483,0.166440468,-0.108982942,0.217723087,-0.248921161,0.257601029
2720,-2.609569081,-0.708131548,0.261728724,0.697769964,0,-0.351083154,-0.093801435,-0.070261576,0.187991681,0.162675641,-0.63613996,-0.162058661,-0.148610252,0.507888426,-0.353109024,0.642555945,0.13331251,-0.077876431,0.204176964,-0.187562363,0.209337221,-0.202474387,0.203347037
2721,-2.442992227,-1.114116195,-0.057822393,0.690759689,0,0.020907971,0.079524664,-0.075459425,0.032736659,0.573667748,-0.830825259,-0.725480948,0.118893058,-0.552941343,-0.176552739,0.862695639,-0.306451974,-0.584567624,0.01503345,-0.291006605,0.151571237,-0.34065924,-0.070855153
2722,-2.010617001,-1.826207536,0.18577442,0.465950034,0,-0.241082768,-0.185920089,-0.548469174,0.073787162,0.411067295,-0.973195157,0.481675178,-0.38674304,1.143130824,-0.335844972,0.855835904,0.39636907,0.063840994,-0.417353474,-0.419558493,-0.263768084,0.047681531,0.360565641
2723,-1.765886101,-1.469700559,-0.014772859,0.577164705,0,-0.078743426,-0.156007723,-0.885054214,-0.284985212,0.648498548,-0.513187597,0.033519355,-0.102996925,0.243210648,0.046761557,0.854673761,-0.280645421,-0.163881067,-0.591204472,-0.161466419,-0.333465792,0.021124802,0.067453573
2724,-1.562457957,0.597740657,0.238047414,-0.012664225,0,-0.85517898,-0.402566643,-0.826935331,-0.210751864,0.105140827,-0.21751699,0.134166603,0.040210949,-0.283575878,-0.158813468,0.699239108,0.261245131,-0.07608457,0.865111892,0.360197527,0.372339842,-0.255029104,0.053423869
2725,-2.485745207,0.269957814,0.204644154,0.778940058,0,-0.278224353,-0.0989859,0.114003388,0.021457787,0.289358083,0.120077732,-0.252036062,-0.046658363,0.585239294,-0.130796095,0.420418338,-0.301737531,-0.14102686,0.172880536,0.015689223,0.298251109,-0.278117764,0.05171134
2726,-1.843440872,-1.292753838,0.036134884,0.520733723,0,-0.1858334,-0.152363882,-0.654466347,-0.171596126,0.659642577,-0.548367919,0.136318006,-0.158597713,0.499046929,-0.085563787,0.820652794,-0.071814476,-0.096706426,-0.573963991,-0.270761983,-0.262895498,-0.007156985,0.125134032
2727,-1.7386075,-0.743421247,0.092941783,0.495040674,0,-0.332433307,-0.130475065,-0.753356776,-0.241402966,0.607745405,-0.473739078,0.057008324,-0.085252783,0.131065276,0.067180514,0.75016797,-0.342645892,-0.070464121,-0.603213864,-0.066427295,-0.307304008,0.050292707,0.103010425
2728,-0.767767005,1.929609171,-0.346744141,0.63899455,0,-0.552251056,-0.725864086,-0.919751751,-0.686577355,0.467606745,1.588611153,0.348247818,0.013411303,0.777437458,0.209654406,0.00773526,-0.163067816,0.018867303,0.880273331,0.555963727,0.486903544,-0.280683537,-0.478285222
2729,-2.526844246,2.289011667,0.755985208,0.492744096,0,-0.903894324,-0.056681771,0.220050898,0.174443672,-0.467599116,0.094320995,0.680041413,-0.103478827,-0.156972204,-0.03292645,0.270810474,-0.755902492,0.819205778,-0.572869849,0.494564912,-0.146215512,0.165804281,0.130960311
2730,-1.16356557,-1.410078826,-0.184861986,0.257555548,0,-0.060235823,-0.582692816,-1.667064226,-0.642276308,0.346970473,0.238007244,0.278665896,0.085673711,-0.319147424,-0.03692791,0.022151491,0.349109632,-0.042361871,0.883936804,0.484352592,0.109719996,0.042783209,-0.033622314
2731,-1.896625878,0.044268252,0.209263512,0.48836517,0,-0.444133157,-0.198218732,-0.37270101,-0.164147335,0.463830973,0.01098338,0.346940123,-0.212144359,0.918813944,0.035233406,0.518573337,-0.312589694,0.163098562,-0.475967045,-0.060759458,-0.114368769,-0.051710482,0.133863724
2732,-1.313264364,-1.275371636,-0.118401099,0.171789105,0,-0.195256406,-0.518495927,-1.432542495,-0.487573699,0.405248279,-0.219972991,-0.055861061,0.0409711,-0.078353019,0.003429723,0.604135389,0.240915157,-0.401824667,0.938419552,0.322257633,0.204580443,-0.215265165,-0.013922472
2733,-2.806847968,0.618377215,0.514442018,0.564186263,0,-0.677466945,0.034942281,0.800318882,0.561250792,-0.246403166,-0.587606064,0.03879269,-0.215356991,0.812373972,-0.462719494,0.617079648,0.064549725,0.028172618,0.196794432,-0.193815718,0.355641062,-0.294779847,0.298676323
2734,-1.760044947,-2.390925366,-0.133991978,0.812516478,0,0.614098283,-0.105635519,-0.695902894,-0.161259715,-0.109627515,0.143241831,-0.668474987,-0.09723599,1.036904735,0.143151232,0.809283925,0.194681059,-0.528999183,-0.51080146,-0.43827698,-0.571934922,-0.001007756,-0.053043258
2735,-1.847337167,-0.513884244,0.175286009,0.515162648,0,-0.44537376,-0.178017483,-0.85203704,-0.246094214,0.448794043,-0.445642451,0.118550442,-0.098825687,0.090588662,0.096542667,0.740803066,-0.394201962,0.114238329,-0.584356916,-0.002225279,-0.280060232,0.040140788,0.09669909
2736,-1.913608292,-1.245590953,0.218197769,0.48730302,0,-0.42644204,-0.185635691,-0.676480179,-0.028910053,0.440773365,-0.758507221,0.36523744,-0.276824536,0.761218322,-0.239143722,0.842034903,0.24677045,0.103314388,-0.508799461,-0.248018227,-0.301590962,0.119551366,0.283054057
2737,-1.320583688,-1.465791503,-0.215737905,0.233223315,0,-0.044835564,-0.469985547,-1.317136229,-0.499861358,0.530917144,-0.092114802,-0.094084276,0.067460661,-0.002682392,-0.073629389,0.760945943,0.331400278,-0.541249191,0.89011577,0.217026813,0.217927646,-0.251629164,-0.051182098
2738,-1.163557506,-1.690250647,-0.050047592,-0.037684628,0,-0.238626841,-0.483830193,-1.610086674,-0.428881664,0.183948775,-0.688772175,0.01358636,0.007381457,-0.39865175,-0.000776966,0.787770141,0.311850114,-0.367482275,0.916160863,0.164744686,0.166910566,-0.212753043,-0.01713086
2739,-1.619311448,-0.648080392,-0.167222954,0.783607632,0,-0.042249523,-0.317225062,-0.896561719,-0.501865923,0.77919614,0.367734659,0.097067575,-0.091663728,0.735235067,0.256403634,0.43986681,-0.549681912,-0.047273101,-0.542156768,0.052881246,-0.240382172,-0.004843017,-0.042719156
2740,-1.808007745,-1.875079144,-0.065560913,0.533474163,0,0.102014544,-0.10368124,-0.671834616,-0.200433871,0.673763285,-0.643851546,0.088596036,-0.170444665,0.510517209,-0.029283694,0.906907616,-0.189403084,-0.269572182,-0.533627585,-0.348180096,-0.285877447,-0.07257773,0.069207164
2741,-2.485920164,1.398300618,0.712698757,0.79733864,0,-0.354513704,-0.118023089,0.994046505,0.715900355,-1.583515914,0.968160063,-1.51457902,-0.045646652,1.675119597,-0.015475608,-0.370017453,0.706323874,-0.245811137,0.181861049,-0.297126618,0.129706282,-0.198236317,0.255017796
2742,-2.559074861,1.266844105,0.619817319,0.759653294,0,-0.401806639,0.060340034,0.669591278,0.657066919,-1.610027666,0.29923498,-1.904498251,0.170563655,0.169156498,0.082710541,0.177588517,0.370619984,-0.493243661,0.058037347,-0.090360886,-0.17128745,-0.033806856,0.141032587
2743,-2.617333672,-0.156730249,0.292919119,0.687246594,0,-0.35289652,-0.083440962,0.075993465,0.150231305,0.128220987,-0.366352888,-0.187935123,-0.117984755,0.506232782,-0.223808083,0.527553716,-0.158366198,-0.071486695,0.216461457,-0.100879931,0.294055328,-0.286029629,0.136060924
2744,-1.823294611,-1.220214913,0.188058978,0.534066804,0,-0.369863288,-0.209587661,-1.023036456,-0.208779262,0.40922026,-0.645565103,0.198589832,-0.171575479,0.311545937,-0.011577305,0.812551268,-0.097133927,0.107576002,-0.543394886,-0.061253196,-0.368456057,0.133746014,0.169738518
2745,-2.928746254,3.592693348,1.12866808,0.881346674,0,-0.60234523,-0.031140442,1.462387993,0.97587701,-2.365234213,0.931369521,-1.657243038,0.11415782,0.605084543,0.145005396,0.023248852,-0.047271872,-0.127033083,0.018063216,0.12281872,0.143365651,-0.203894291,0.05531738
2746,-2.235044556,-0.009470366,0.48722597,0.457893872,0,-0.753451152,-0.291137343,-0.351713157,0.087099831,0.003756558,-0.324473225,0.720085655,-0.42057231,1.414549252,-0.189976822,0.56896436,0.088973003,0.54588027,-0.343355506,-0.079348463,-0.099172622,0.032798957,0.352361027
2747,-1.149369645,0.561780223,0.33619299,-0.026096499,0,-0.704016463,-0.4186104,-1.047171276,0.044412012,-1.454189171,0.047222984,-1.417764206,0.206231063,-0.506373368,0.382596852,0.222524155,0.766603142,-0.345512054,0.561239827,0.333390488,-0.488872913,0.147463259,-0.102323395
2748,-1.845582795,-0.684372638,0.170072551,0.424289998,0,-0.41157552,-0.131132277,-0.694047025,-0.162261836,0.465325964,-0.662269229,0.132234656,-0.139929654,0.145803826,0.057055448,0.739390907,-0.355990463,0.032506374,-0.545118152,-0.110524562,-0.255381855,0.000474911,0.126816574
2749,-2.414934213,1.544657301,0.526357416,0.755748409,0,-0.26563995,0.095735232,0.969473216,0.643059313,-1.436242698,0.557368885,-1.9651129,0.195486665,0.314136801,0.136122841,0.036591737,0.241338289,-0.608730647,0.023385425,-0.254283837,-0.004256258,-0.215305589,0.012286434
2750,-1.256585982,-1.948029253,-0.315547209,0.324248156,0,0.276706039,-0.492388623,-1.277230914,-0.567556847,0.5556065,0.316327093,0.062835908,-0.004886095,0.652732171,-0.10104869,0.786586075,0.44970597,-0.578338298,0.931187521,0.067420677,0.281527772,-0.346720031,-0.082991267
2751,-2.834940489,2.053221514,0.882435646,0.616285609,0,-0.673755863,0.190765293,1.351575064,1.048584522,-2.049439484,-0.041941967,-1.831922452,0.141650451,0.041930276,-0.06648071,0.364527282,0.361223137,-0.419063948,-0.024541264,-0.26134158,0.010712947,-0.187990337,0.215029904
2752,-1.263270323,-2.230052226,-0.25831561,0.195600566,0,0.281661982,-0.434019795,-1.381146569,-0.510856537,0.356175378,-0.115290312,0.033064876,-0.002735827,0.231365647,-0.06861373,0.990673541,0.378255899,-0.60686554,0.935643415,0.007904637,0.257486242,-0.365111505,-0.077541867
2753,-3.05228081,1.874129299,0.781418303,0.529199302,0,-0.91893409,0.101003413,1.138216001,0.696249052,-0.643824436,-0.496286567,-0.012633486,-0.126474042,0.325852354,-0.381486509,0.782377211,-0.334581741,0.133998705,0.076690919,-0.077239632,0.524766927,-0.415214551,0.27832775
2754,-2.001787574,-2.619501347,-0.44170733,0.961287576,0,0.910902718,-0.078444931,-0.768005066,-0.487429658,0.70417417,0.133234627,0.024802989,-0.122201522,0.874953127,0.159482452,1.210835286,-0.688243045,-0.544926349,-0.458974184,-0.193287428,-0.437106195,-0.169151293,-0.226037383
2755,-1.211716831,-0.103048094,-0.079455785,0.249975447,0,-0.496957252,-0.594515409,-1.365071517,-0.561897935,0.438327427,0.351756892,0.067791336,0.067212908,0.086470951,0.027590825,0.407064791,0.210219095,-0.15880754,0.87458699,0.463777258,0.278191499,-0.180351056,-0.056380074
2756,-1.976541226,-0.931678299,0.216022711,0.414582032,0,-0.442957366,-0.136508251,-0.685247879,-0.068732925,0.378711827,-0.892360953,0.194681521,-0.18829452,0.196394624,-0.05688502,0.852107938,-0.174755885,0.070166242,-0.523892572,-0.163654468,-0.279129464,0.032366378,0.193073382
2757,-1.113770099,-0.972361304,-0.13680346,0.03761272,0,-0.298578912,-0.515434962,-1.441128504,-0.538019241,0.562456073,-0.198290156,0.123833816,0.036180231,-0.102604389,0.057976024,0.735150682,0.193490507,-0.352802516,0.558795122,0.306809149,0.047155305,-0.132988539,0.036958957
2758,-1.325034641,1.315046617,0.39333282,0.266708892,0,-0.717379993,-0.511020501,-0.884347291,0.023302607,-1.624964474,0.77295163,-1.42104859,0.202183454,-0.01043932,0.362282521,-0.117400742,0.726841944,-0.182660856,0.915853994,0.492623754,-0.211568315,0.040464606,-0.171240397
2759,-1.399816399,-0.979039772,0.018011185,0.090463365,0,-0.436004345,-0.520648429,-1.410652006,-0.399911325,0.286070601,-0.407123581,0.036473658,0.003646414,-0.1371447,-0.060459866,0.599382686,0.320710998,-0.249436736,0.95462055,0.360658153,0.190698664,-0.160514799,0.056300388
2760,-1.821056495,-0.102565565,-0.04144432,0.669527513,0,-0.207681959,-0.215028254,-0.518266365,-0.342733912,0.726381269,0.287768741,0.073754718,-0.053993392,0.572424185,0.118737549,0.61622556,-0.426242929,-0.028020529,-0.59567325,-0.053640883,-0.116540128,-0.093057215,-0.00680703
2761,-1.686222616,-1.227078485,-0.332752631,0.821817886,0,0.227288066,-0.132843004,-0.649562928,-0.444869222,0.98104942,0.25046975,0.119734928,0.041327217,-0.00483741,-0.027679171,0.290752314,-0.261671085,-0.130852354,-0.675389461,-0.026255802,-0.386999025,0.21070912,-0.138429421
